,Event,Time,Port,Vessel,VesselType
1657,Arrival,2019-12-02 14:43,THYBORON,L68 ANKERNE [DK],fishing
1658,Arrival,2019-12-02 14:43,LICATA,GIUSEPPE PIO [IT],fishing
1659,Departure,2019-12-02 14:43,ALGECIRAS,BAHIA DE GETARES [ES],cargo
1660,Arrival,2019-12-02 14:43,TUZLA,VIYA [TR],tug
1661,Departure,2019-12-02 14:43,NIKA TERA,LOTSMAN ROSCHYN [UA],tug
1662,Arrival,2019-12-02 14:43,STOREBO,RYGERKATT [NO],passenger
1663,Departure,2019-12-02 14:43,PASAJES,ANTON [ES],cargo
1664,Departure,2019-12-02 14:43,ROTTERDAM CENTRUM,DWS 15 WATERMAN [NL],undefined
1665,Arrival,2019-12-02 14:43,BRUNSBUETTEL,FAEHRE BERLIN [DE],passenger
1666,Departure,2019-12-02 14:43,LEIMUIDEN,WILMA VI [NL],cargo
1667,Departure,2019-12-02 14:43,BOTLEK - ROTTERDAM,PARCIFAL [NL],cargo
1668,Departure,2019-12-02 14:43,AMSTERDAM,PONT 6 [NL],passenger
1669,Departure,2019-12-02 14:43,BAKAUHENI,KMP.RAPUTRA JAYA 888 [ID],undefined
1670,Departure,2019-12-02 14:43,ROSTOCK,ROBIN HOOD [DE],passenger
1671,Departure,2019-12-02 14:43,MESAIEED,SALWA [QA],tug
1672,Departure,2019-12-02 14:43,NEW YORK,FORT MCHENRY [US],tug
1673,Departure,2019-12-02 14:43,JINGUZHOU,XIN HAI BIN [CN],high speed
1674,Arrival,2019-12-02 14:43,MEERUSE,VIRU [EE],fishing
1675,Departure,2019-12-02 14:43,HUNTERSTON,COASTWORKER [GB],tug
1676,Arrival,2019-12-02 14:43,PORT NECHES,ATB BRANDYWINE [US],tug
1677,Arrival,2019-12-02 14:43,SINGAPORE,ASL MERCURY [SG],tug
1678,Departure,2019-12-02 14:43,WILHELMSHAVEN,MELLUM [DE],tug
1679,Departure,2019-12-02 14:43,BISSAU,NEONILA [GW],cargo
1680,Arrival,2019-12-02 14:43,TARIFA,MARIA DOLORES [ES],high speed
1681,Departure,2019-12-02 14:43,SHANGHAI,JI HAI ZHI XING [CN],cargo
1682,Departure,2019-12-02 14:43,BENOA,BALI HAI II [ID],passenger
1683,Departure,2019-12-02 14:43,NORDENHAM,BHV ATHLET [DE],undefined
1684,Departure,2019-12-02 14:43,STOCKHOLM,KUNGSHATT [SE],passenger
1685,Departure,2019-12-02 14:43,VONDELINGENPLAAT - ROTTERDAM,WATERBOOT 12 [NL],undefined
1686,Arrival,2019-12-02 14:43,SOHAR,HIGH FREEDOM [OM],tanker
1687,Departure,2019-12-02 14:42,KARLSKRONA,WITTUS [SE],yacht
1688,Arrival,2019-12-02 14:42,SAKAIDE,KUNIKI [JP],cargo
1689,Departure,2019-12-02 14:42,HONG KONG,LAISSEZ FAIRE 128 [HK],passenger
1690,Departure,2019-12-02 14:42,MAASSLUIS,STAELDIEP [NL],passenger
1691,Departure,2019-12-02 14:42,ROAD TOWN,BVI PATRIOT [VG],passenger
1692,Arrival,2019-12-02 14:42,ROTTERDAM WAALHAVEN,MSTX 9 [NL],high speed
1693,Arrival,2019-12-02 14:42,MOSS,BASTO VI [NO],passenger
1694,Arrival,2019-12-02 14:42,NAPOLI,MN GLORY [IT],cargo
1695,Arrival,2019-12-02 14:42,ROTTERDAM WAALHAVEN,DWS11 WATERBUFFEL [NL],undefined
1696,Arrival,2019-12-02 14:42,KUALA BELAIT,577231000 [BN],undefined
1697,Arrival,2019-12-02 14:42,SYKKYLVEN,SKOPPHORN [NO],passenger
1698,Arrival,2019-12-02 14:42,SKAGEN,MIE MALENE [DK],fishing
1699,Departure,2019-12-02 14:42,TOLKAMER,SERENITAS [NL],tanker
1700,Arrival,2019-12-02 14:42,DORDRECHT,ALBLAS [NL],passenger
1701,Departure,2019-12-02 14:42,SNAPTUN,M/F HJARNOE [DK],passenger
1702,Departure,2019-12-02 14:42,HUFTHAMER,SAMLAFJORD [NO],passenger
1703,Departure,2019-12-02 14:42,AMSTERDAM,THE LOUNGE [NL],passenger
1704,Departure,2019-12-02 14:42,EVERETT,SPARTAN [US],tug
1705,Departure,2019-12-02 14:42,MONGSTAD ,AMALIE [NO],cargo
1706,Arrival,2019-12-02 14:42,GJERMUNDSHAMN,HORDALAND [NO],passenger
1707,Departure,2019-12-02 14:42,SOREL,OCEAN COMEAU [CA],tug
1708,Arrival,2019-12-02 14:42,HOUSTON,ALEXIS [US],cargo
1709,Arrival,2019-12-02 14:42,SKAVENIK,KVINNHERAD [NO],passenger
1710,Arrival,2019-12-02 14:42,CRISTOBAL,A190 [PA],tug
1711,Arrival,2019-12-02 14:42,WESEL,BILGENENTOELER 9 [DE],undefined
1712,Departure,2019-12-02 14:42,OSAKA,SHINKYO MARU [JP],cargo
1713,Departure,2019-12-02 14:42,ISCHIA,ANGELINA LAURO JET [IT],high speed
1714,Departure,2019-12-02 14:42,FORT LAUDERDALE,TRIDENT [US],tug
1715,Arrival,2019-12-02 14:42,FESTOYA,STORFJORD [NO],passenger
1716,Arrival,2019-12-02 14:42,NEVELSK,OKEAN-1 [RU],undefined
1717,Departure,2019-12-02 14:42,TOCOPILLA,LP WIDE [CL],tug
1718,Departure,2019-12-02 14:42,STOCKHOLM,LUX [SE],passenger
1719,Departure,2019-12-02 14:42,FECAMP,F/V MARIE CATHERINE2 [FR],fishing
1720,Arrival,2019-12-02 14:42,SHANGHAI,HAIGANG18 [CN],tug
1721,Departure,2019-12-02 14:42,STEILACOOM,WL CALLAHAN [US],passenger
1722,Departure,2019-12-02 14:42,TIEL,POMONA [NL],passenger
1723,Departure,2019-12-02 14:42,AMELAND,LO17 LINQUENDA [NL],fishing
1724,Departure,2019-12-02 14:42,NOVOROSSIYSK,TOLKOVYY [RU],tug
1725,Arrival,2019-12-02 14:42,OUISTREHAM,F/VL'HORIZON [FR],fishing
1726,Arrival,2019-12-02 14:42,BREST,KIKO SOLOSAILOR [FR],yacht
1727,Departure,2019-12-02 14:42,MALMO,KBV 034 [SE],tug
1728,Departure,2019-12-02 14:42,IJSSELOOG,VECHT [NL],undefined
1729,Departure,2019-12-02 14:42,DAESAN,DOOLA STAR [KR],tanker
1730,Departure,2019-12-02 14:42,GUERNSEY,CONDOR RAPIDE [GG],high speed
1731,Departure,2019-12-02 14:42,ALGECIRAS,LAS PALMAS DE GC [ES],passenger
1732,Arrival,2019-12-02 14:42,CORPUS CHRISTI,PARAMOUNT HANOVER [US],tanker
1733,Arrival,2019-12-02 14:42,XIANGZHOU,XIN HAI TIAN [CN],high speed
1734,Arrival,2019-12-02 14:42,NESVIK,HJELMELAND [NO],passenger
1735,Departure,2019-12-02 14:42,CHIMBOTE,TIBURON 3 [PE],fishing
1736,Departure,2019-12-02 14:42,AMUAY,YN512341 [VE],tug
1737,Arrival,2019-12-02 14:42,OAKLAND,POINT FERMIN [US],tug
1738,Departure,2019-12-02 14:42,FRANKFURT AM MAIN,TRIPOLIS [DE],tanker
1739,Departure,2019-12-02 14:42,ROTTERDAM CENTRUM,SURVEYOR 2 [NL],tug
1740,Arrival,2019-12-02 14:42,SINGAPORE,CAST TEKONG [SG],yacht
1741,Departure,2019-12-02 14:42,AMSTERDAM,C'EST LA VIE [NL],cargo
1742,Arrival,2019-12-02 14:42,SOREL,ARMAND IMBEAU [CA],passenger
1743,Arrival,2019-12-02 14:42,VINEYARD HAVEN,WOODS HOLE [US],passenger
1744,Arrival,2019-12-02 14:42,NEWPORT BEACH,TITUS [US],yacht
1745,Departure,2019-12-02 14:42,LAKSPUR,GOLDEN GATE [US],passenger
1746,Arrival,2019-12-02 14:42,ELEFSIS,LEON Z [GR],tug
1747,Departure,2019-12-02 14:42,KROKEIDE,MOKSTRAFJORD [NO],passenger
1748,Departure,2019-12-02 14:42,WOOLRICH,DAME VERA LYNN [GB],passenger
1749,Arrival,2019-12-02 14:42,MACAU,UNIVERSAL MK2016 [MO],high speed
1750,Arrival,2019-12-02 14:42,SINGAPORE,HAI SOON 16 [SG],tanker
1751,Departure,2019-12-02 14:42,AMSTERDAM,ANNE FRANK [NL],passenger
1752,Arrival,2019-12-02 14:42,VLISSINGEN,EQUALLY [NL],tanker
1753,Departure,2019-12-02 14:42,KOLHATTAN,SVANHILD [SE],passenger
1754,Arrival,2019-12-02 14:42,TOLKAMER,GOYA [NL],tanker
1755,Departure,2019-12-02 14:42,MJOLSTADNESET ,SMARAGD [NO],fishing
1756,Arrival,2019-12-02 14:42,GLADSTONE,SL YALLARM [AU],tug
1757,Arrival,2019-12-02 14:42,PESCARA,GUIDO DAVIDE [IT],fishing
1758,Arrival,2019-12-02 14:42,HALS,EGENSE [DK],passenger
1759,Departure,2019-12-02 14:42,FUJAIRAH,GAC SOBAITI [AE],passenger
1760,Departure,2019-12-02 14:42,HAMBURG,FALKENSTEIN [DE],passenger
1761,Arrival,2019-12-02 14:42,WIJNEGEM,RHOONSCHEVEER [BE],passenger
1762,Arrival,2019-12-02 14:41,ROERVIK,NAMSOS [NO],undefined
1763,Departure,2019-12-02 14:41,ROTTERDAM,VESPERTINE [NL],cargo
1764,Arrival,2019-12-02 14:41,KOELN,ALEXANDRIA [DE],yacht
1765,Departure,2019-12-02 14:41,LUBECK,VINTERLAND [DE],cargo
1766,Arrival,2019-12-02 14:41,HELSINKI,JULPERI [FI],cargo
1767,Departure,2019-12-02 14:41,MOMBASA,KWALE [KE],passenger
1768,Departure,2019-12-02 14:41,VLISSINGEN STATION,ADELAAR [NL],tug
1769,Arrival,2019-12-02 14:41,KAMPEN,AMADEUS [NL],yacht
1770,Arrival,2019-12-02 14:41,MEGARA,AIANTAS [GR],passenger
1771,Arrival,2019-12-02 14:41,ESBJERG,MENJA [DK],passenger
1772,Arrival,2019-12-02 14:41,BUSAN NEW PORT,CMA CGM MUNDRA [KR],cargo
1773,Departure,2019-12-02 14:41,CORDOVA,ALASKAN CHALLENGER [US],cargo
1774,Arrival,2019-12-02 14:41,QUEBEC,LEFKES [CA],cargo
1775,Departure,2019-12-02 14:41,PASAI ANTXO,PILOTPASAIA TXERATSU [ES],tug
1776,Departure,2019-12-02 14:41,HAIAN,YINGGELING [CN],passenger
1777,Departure,2019-12-02 14:41,TAU,RYGEROEY [NO],high speed
1778,Departure,2019-12-02 14:41,ROTTERDAM WAALHAVEN,DELFSHAVEN [NL],tug
1779,Arrival,2019-12-02 14:41,STIGSNAES,AGERSOE III [DK],passenger
1780,Arrival,2019-12-02 14:41,FEDJE,FEDJEFJORD [NO],passenger
1781,Arrival,2019-12-02 14:41,HUDAIDAH,OMNIYAH [YE],cargo
1782,Departure,2019-12-02 14:41,VICKSBURG,DOROTHY LEE [US],tug
1783,Arrival,2019-12-02 14:41,PLUM ISLAND,PLUM ISLAND [US],passenger
1784,Departure,2019-12-02 14:41,NESNA,LUROEY [NO],passenger
1785,Arrival,2019-12-02 14:41,BERGEN,TEISTEN [NO],high speed
1786,Departure,2019-12-02 14:41,NEW ORLEANS,WILLIAM JAMES [US],tug
1787,Departure,2019-12-02 14:41,GEINSHEIM,HELENE [DE],passenger
1788,Departure,2019-12-02 14:41,POINTE NOIRE,SURFER 18002 [CG],undefined
1789,Arrival,2019-12-02 14:41,GELKENES,STAD SCHOONHOVEN [NL],passenger
1790,Arrival,2019-12-02 14:41,FANO,FENJA [DK],passenger
1791,Departure,2019-12-02 14:41,BOSTON,AURORA [US],high speed
1792,Arrival,2019-12-02 14:41,OOSTENDE,MIAMAUX [BE],cargo
1793,Departure,2019-12-02 14:41,SALAMINA,AGIOS ELEFTHERIOS IV [GR],passenger
1794,Departure,2019-12-02 14:41,SLEEUWIJK,GORINCHEM X [NL],passenger
1795,Arrival,2019-12-02 14:41,FAABORG,BJOERNOEFAERGEN [DK],passenger
1796,Departure,2019-12-02 14:41,TARIFA,DETROIT JET [ES],high speed
1797,Departure,2019-12-02 14:41,CANCUN,ULTRACARGA IV [MX],passenger
1798,Arrival,2019-12-02 14:41,ROTTERDAM,SMIT SCHELDE [NL],tug
1799,Arrival,2019-12-02 14:41,SAN PEDRO (AR),TADEUS -ARG 3230 [AR],yacht
1800,Departure,2019-12-02 14:41,ESBJERG,SCOTIA [DK],fishing
1801,Departure,2019-12-02 14:41,ILE D'HOUAT,MELVAN [FR],passenger
1802,Arrival,2019-12-02 14:41,FISCHENHAFEN LABOE,STRANDE [DE],passenger
1803,Arrival,2019-12-02 14:41,GOSPORT,SPIRIT OF PORTSMOUTH [GB],passenger
1804,Departure,2019-12-02 14:41,BRUNSBUETTEL,FAEHRE BRESLAU [DE],passenger
1805,Departure,2019-12-02 14:41,VINEYARD HAVEN,ISLAND HOME [US],passenger
1806,Departure,2019-12-02 14:41,ALESUND,SVARTFOSS [NO],cargo
1807,Departure,2019-12-02 14:41,IBIZA,ECO AIRE [ES],passenger
1808,Arrival,2019-12-02 14:41,HALLANDALE,CAVU [US],yacht
1809,Departure,2019-12-02 14:41,HONG KONG,SEA SUMMIT [HK],high speed
1810,Departure,2019-12-02 14:41,WIJNEGEM,JULIA [BE],tanker
1811,Arrival,2019-12-02 14:41,SCHELLINGWOUDE,STEVEN1 [NL],undefined
1812,Arrival,2019-12-02 14:41,ALGECIRAS,HERCULES 8000 [ES],tanker
1813,Arrival,2019-12-02 14:41,HENDRIK IDO AMBACHT,WITTE DE WITH [NL],passenger
1814,Departure,2019-12-02 14:41,ROCKLAND,CAPT NEAL BURGESS [US],passenger
1815,Arrival,2019-12-02 14:41,JAKARTA,MV. BALI SANUR [ID],cargo
1816,Arrival,2019-12-02 14:41,NANSHA,SUI GANG 21 [CN],tug
1817,Departure,2019-12-02 14:41,POOLE,RNLI LIFEBOAT 13-36 [GB],tug
1818,Arrival,2019-12-02 14:41,LEMWERDER,LEMWERDER2 [DE],passenger
1819,Departure,2019-12-02 14:41,KIEL,ORATANK [DE],tanker
1820,Departure,2019-12-02 14:41,VLISSINGEN STATION,PIONEER  PILOTS [NL],tug
1821,Departure,2019-12-02 14:41,COZUMEL,MEXICO V [MX],passenger
1822,Arrival,2019-12-02 14:41,PLAYA DEL CARMEN,MEXICO V [MX],passenger
1823,Departure,2019-12-02 14:41,OCHTEN,NAOMI [NL],tug
1824,Arrival,2019-12-02 14:41,AMSTERDAM,BATOUWE [NL],cargo
1825,Arrival,2019-12-02 14:41,GIBRALTAR,SCAT CAT [GI],yacht
1826,Departure,2019-12-02 14:41,GENT,MONDOR [BE],cargo
1827,Departure,2019-12-02 14:41,STOCKHOLM,FROG TAURUS [SE],undefined
1828,Arrival,2019-12-02 14:41,GREENORE,EBROBORG [IE],cargo
1829,Departure,2019-12-02 14:41,ANTWERP,COCCINELLA [BE],tanker
1830,Departure,2019-12-02 14:41,CILACAP,TRANSKO BIMA [ID],tanker
1831,Departure,2019-12-02 14:41,ROTTERDAM WAALHAVEN,RPA10 [NL],tug
1832,Arrival,2019-12-02 14:41,SINGAPORE,RESILIENT [SG],undefined
1833,Arrival,2019-12-02 14:41,DORDRECHT,MERWEDAM [NL],passenger
1834,Arrival,2019-12-02 14:41,PUERTO NATALES,CRUX AUSTRALIS [CL],passenger
1835,Arrival,2019-12-02 14:41,DJUPIVOGUR,VIGUR [IS],fishing
1836,Arrival,2019-12-02 14:41,XINHIAXIANG,YUE HAI TIE 3 HAO [CN],passenger
1837,Arrival,2019-12-02 14:40,MALTEPE,BALKAN M [TR],tanker
1838,Arrival,2019-12-02 14:40,ONNE,JASCON 39 [NG],undefined
1839,Arrival,2019-12-02 14:40,PLAYA DEL CARMEN,MEXICO III [MX],passenger
1840,Arrival,2019-12-02 14:40,LAVRIO,VERA [GR],yacht
1841,Arrival,2019-12-02 14:40,HEDEN (HONO),MARIE [SE],passenger
1842,Departure,2019-12-02 14:40,DELFSHAVEN,AQUA CAT [NL],passenger
1843,Arrival,2019-12-02 14:40,NIEUWEGEIN,PIZ ARINA [NL],tanker
1844,Arrival,2019-12-02 14:40,MOIN,DL ROSE [CR],tanker
1845,Arrival,2019-12-02 14:40,HEILBRONN,HANNA [DE],yacht
1846,Arrival,2019-12-02 14:40,LA ROCHELLE,SAPRISTI SOLO SAIL [FR],yacht
1847,Arrival,2019-12-02 14:40,DRVENIK,LASLOVO [HR],passenger
1848,Arrival,2019-12-02 14:40,OITA,FUKUSHO MARU [JP],undefined
1849,Departure,2019-12-02 14:40,FUJAIRAH,SHAH-1 [AE],passenger
1850,Departure,2019-12-02 14:40,HUIZHOU,KELIYOU1 [CN],tanker
1851,Arrival,2019-12-02 14:40,HAMBURG,ST. PAULI [DE],passenger
1852,Departure,2019-12-02 14:40,DANDONG,AO HAI 9 [CN],cargo
1853,Departure,2019-12-02 14:40,WOODS HOLE,MARTHA'S VINEYARD [US],passenger
1854,Arrival,2019-12-02 14:40,REYKJAVIK,KLETTUR [IS],fishing
1855,Arrival,2019-12-02 14:40,TERNEUZEN,HENDRIK 7 [NL],tug
1856,Departure,2019-12-02 14:40,MACAU,YUEGUANGZHOUHUO2187 [MO],cargo
1857,Departure,2019-12-02 14:40,KERKYRA,AGIOS SPIRIDON [GR],passenger
1858,Arrival,2019-12-02 14:40,OMBO,RYGERKONGEN [NO],high speed
1859,Arrival,2019-12-02 14:40,PESCARA,LEO DUILIO [IT],fishing
1860,Arrival,2019-12-02 14:40,PASIR GUDANG,AMITA 1 [MY],tug
1861,Arrival,2019-12-02 14:40,BRESKENS,CALIDRIS [NL],cargo
1862,Arrival,2019-12-02 14:40,DA NANG,CHINH D8 P7 [VN],undefined
1863,Arrival,2019-12-02 14:40,SUMOTO,BAYPILOT 2 [JP],tug
1864,Departure,2019-12-02 14:40,LAGOS,STANE [NG],tug
1865,Arrival,2019-12-02 14:40,TITCHMARSH,REJANE ROSE [GB],yacht
1866,Arrival,2019-12-02 14:40,WERKENDAM,GORINCHEM XI [NL],passenger
1867,Departure,2019-12-02 14:40,GEMLIK,GESINA SCHEPERS [TR],cargo
1868,Arrival,2019-12-02 14:40,FLORO,OEYSERVICE [NO],high speed
1869,Departure,2019-12-02 14:40,CUXHAVEN,MASTER P [DE],high speed
1870,Departure,2019-12-02 14:40,HONG KONG,PILOT31 [HK],tug
1871,Departure,2019-12-02 14:40,RIO DE JANEIRO,ZEUS [BR],passenger
1872,Departure,2019-12-02 14:40,BLECKEDE,AMT NEUHAUS [DE],passenger
1873,Arrival,2019-12-02 14:40,STRANDBY,EMILIE [DK],fishing
1874,Departure,2019-12-02 14:40,PUTTERSHOEK,OLIESERVICE2 [NL],tanker
1875,Arrival,2019-12-02 14:40,MAASVLAKTE - ROTTERDAM,AARBURG [NL],cargo
1876,Departure,2019-12-02 14:40,CAPE CANAVERAL,AMERICAN LIBERTY [US],tanker
1877,Arrival,2019-12-02 14:40,MAASVLAKTE - ROTTERDAM,ROTTERDAM [NL],tug
1878,Arrival,2019-12-02 14:40,VICKSBURG,RALPH C [US],tug
1879,Departure,2019-12-02 14:40,NIEUWE MEER,SICA [NL],cargo
1880,Departure,2019-12-02 14:40,BIRKENHEAD,SNOWDROP [GB],passenger
1881,Departure,2019-12-02 14:40,GENOVA,CP 311 [IT],tug
1882,Departure,2019-12-02 14:40,PORTSMOUTH,SPIRIT OF PORTSMOUTH [GB],passenger
1883,Departure,2019-12-02 14:40,XIAMEN,200000784 [CN],fishing
1884,Departure,2019-12-02 14:40,ROSTOCK,FALKBERG [DE],cargo
1885,Departure,2019-12-02 14:40,JURUTI,CIDADE D ORIXIMINA 3 [BR],yacht
1886,Arrival,2019-12-02 14:40,DORDRECHT,AQUA RUNNER [NL],passenger
1887,Departure,2019-12-02 14:40,LEVANGER,YTTEROEY [NO],undefined
1888,Arrival,2019-12-02 14:40,AEGINA,PHIVOS [GR],passenger
1889,Departure,2019-12-02 14:40,BRIGHTON MARINA,COCO [GB],yacht
1890,Arrival,2019-12-02 14:40,BLUMENTHAL,STEDINGEN [DE],passenger
1891,Arrival,2019-12-02 14:40,SOLAVAGEN,LOTE [NO],passenger
1892,Departure,2019-12-02 14:40,RHEINAU,ALTRIP MANNHEIM [DE],undefined
1893,Arrival,2019-12-02 14:40,GOSPORT,PILOT BOAT HASLAR [GB],tug
1894,Departure,2019-12-02 14:40,ONNE,TERRY TIDE [NG],undefined
1895,Departure,2019-12-02 14:40,SOREL,CATHERINE LEGARDEUR [CA],passenger
1896,Departure,2019-12-02 14:40,PORT TOWNSEND,WSF SALISH [US],passenger
1897,Arrival,2019-12-02 14:40,GORINCHEM,ONUS [NL],cargo
1898,Arrival,2019-12-02 14:40,CRISTOBAL,351471000 [PA],yacht
1899,Departure,2019-12-02 14:40,VANCOUVER,MV KEN MACKENZIE [CA],tug
1900,Arrival,2019-12-02 14:40,UST-LUGA,GAZPROMNEFT ZUIDEAST [RU],tanker
1901,Arrival,2019-12-02 14:40,TANAH MERAH,GOLDEN RAIDER [SG],passenger
1902,Departure,2019-12-02 14:40,HERNE,QUARZIT [DE],undefined
1903,Departure,2019-12-02 14:40,KINSARVIK,JONDAL [NO],passenger
1904,Arrival,2019-12-02 14:40,BELFAST,SVITZER SUSSEX [GB],tug
1905,Departure,2019-12-02 14:40,SANDVIK,YLVA [SE],passenger
1906,Departure,2019-12-02 14:40,MESAIEED,SIDRA AL WAJBAH [QA],tanker
1907,Departure,2019-12-02 14:40,ROTTERDAM CENTRUM,HENDRIK SR [NL],tanker
1908,Departure,2019-12-02 14:40,SAN FRANCISCO,VELA [US],passenger
1909,Arrival,2019-12-02 14:40,MINDEN,VITALIS [DE],undefined
1910,Departure,2019-12-02 14:40,KOBE,SIRIUS [JP],undefined
1911,Departure,2019-12-02 14:40,WILHELMSHAVEN,ROYAL FRYSK [DE],fishing
1912,Departure,2019-12-02 14:40,VONDELINGENPLAAT - ROTTERDAM,MONTIGNAC [NL],cargo
1913,Arrival,2019-12-02 14:40,MARSALA,GIANLUCA M [IT],high speed
1914,Arrival,2019-12-02 14:40,HONG KONG,HORTA [HK],high speed
1915,Arrival,2019-12-02 14:40,BRUNSBUETTEL,FAEHRE DANZIG [DE],passenger
1916,Arrival,2019-12-02 14:40,HANK,POSTSLOOT [NL],cargo
1917,Departure,2019-12-02 14:39,ST THOMAS,RED HOOK 1 [VI],passenger
1918,Arrival,2019-12-02 14:39,CRUZ BAY,RED HOOK 1 [VI],passenger
1919,Arrival,2019-12-02 14:39,DORDRECHT,H&S PRUDENCE [NL],cargo
1920,Departure,2019-12-02 14:39,KERAMOTI,NIKITIS [GR],passenger
1921,Departure,2019-12-02 14:39,HONG KONG,DISCOVERY BAY 8 [HK],passenger
1922,Departure,2019-12-02 14:39,TERNEUZEN,MULTRATUG 1 [NL],tug
1923,Departure,2019-12-02 14:39,FURUSUND,FRIDA [SE],passenger
1924,Departure,2019-12-02 14:39,NINGBO,YONGGANGZHONGLIAN 6 [CN],tug
1925,Arrival,2019-12-02 14:39,KANESTRAUM,SVANOY [NO],passenger
1926,Departure,2019-12-02 14:39,CIUDAD DE CORRIENTES,WILMA [AR],tug
1927,Departure,2019-12-02 14:39,NAKSKOV,LARGONA [DK],cargo
1928,Departure,2019-12-02 14:39,PENELAKUT,KUPER [CA],passenger
1929,Arrival,2019-12-02 14:39,ROTTERDAM CENTRUM,AQUA SHUTTLE [NL],passenger
1930,Arrival,2019-12-02 14:39,QUEBEC,OCEAN RAYNALD T [CA],tug
1931,Departure,2019-12-02 14:39,PAPENDRECHT,MERWEDAM [NL],passenger
1932,Arrival,2019-12-02 14:39,SCHIERSTEIN,MAINPLUS [DE],undefined
1933,Arrival,2019-12-02 14:39,SABETTA,NADYM [RU],tug
1934,Arrival,2019-12-02 14:39,EMDEN,MUENSTERLAND [DE],passenger
1935,Arrival,2019-12-02 14:39,ROTTERDAM,INVOTIS VIII [NL],cargo
1936,Departure,2019-12-02 14:39,LISBOA,CAMPOLIDE [PT],passenger
1937,Departure,2019-12-02 14:39,HONG KONG,UNIVERSAL MK 2006 [HK],high speed
1938,Departure,2019-12-02 14:39,AGIA MARINA,APOSTOLIS T. [GR],passenger
1939,Arrival,2019-12-02 14:39,ELIZABETH,LUCIANA MOORE [US],tug
1940,Arrival,2019-12-02 14:39,WOODS HOLE,NANTUCKET [US],passenger
1941,Arrival,2019-12-02 14:39,NEW YORK,H90 [US],passenger
1942,Arrival,2019-12-02 14:39,MAASVLAKTE - ROTTERDAM,HOVDEN SPIRIT [NL],tanker
1943,Departure,2019-12-02 14:39,AMSTERDAM,SOMTRANS XXVI [NL],tanker
1944,Arrival,2019-12-02 14:39,ARDROSSAN,CALEDONIAN ISLES [GB],passenger
1945,Departure,2019-12-02 14:39,MACKINAC ISLAND,CORSAIR [US],cargo
1946,Departure,2019-12-02 14:39,STUBBEKOBING,TINGANES [DK],tug
1947,Arrival,2019-12-02 14:39,VILLA SAN GIOVANNI,ELIO [IT],undefined
1948,Arrival,2019-12-02 14:39,BATU AMPAR,HORIZON 9 [ID],high speed
1949,Arrival,2019-12-02 14:39,HANSWEERT,DEO VOLENTE [NL],cargo
1950,Departure,2019-12-02 14:39,SCHIEDAM,WILSON ONEGA [NL],cargo
1951,Arrival,2019-12-02 14:39,WESSELING,ELVIRE [DE],tanker
1952,Departure,2019-12-02 14:39,GRAND COURONNE,BLACK PEARL [FR],cargo
1953,Arrival,2019-12-02 14:39,AMSTERDAM,P 58 [NL],tug
1954,Arrival,2019-12-02 14:39,MALOY,HORNELEN [NO],passenger
1955,Arrival,2019-12-02 14:39,LAS PALMAS,VB LA GRACIOSA [ES],undefined
1956,Departure,2019-12-02 14:39,ISTANBUL,ORHAN GAZI 1 [TR],high speed
1957,Arrival,2019-12-02 14:39,MCINROY,SOUND OF SEIL [GB],passenger
1958,Departure,2019-12-02 14:39,DAKAR,LUQINGYUANYU051 [SN],fishing
1959,Arrival,2019-12-02 14:39,DARTMOUTH,MFV EXCEL [GB],fishing
1960,Arrival,2019-12-02 14:39,BUENOS AIRES,ATLANTIC EXPRESS [AR],high speed
1961,Arrival,2019-12-02 14:39,SVENDBORG,ROBAS [DK],fishing
